NO;KODE_PTN;NAMA_PTN;KODE_PRODI;NAMA_PRODI;JENJANG;DAYA_TAMPUNG_2026;PEMINAT_2025;JENIS_PORTOFOLIO
11;1373;UNIVERSITAS NEGERI MALANG;13731011;FISIKA;Sarjana;76;170;Tidak Ada
12;1373;UNIVERSITAS NEGERI MALANG;13731012;KIMIA;Sarjana;51;302;Tidak Ada
13;1373;UNIVERSITAS NEGERI MALANG;13731013;BIOLOGI;Sarjana;37;325;Tidak Ada
14;1373;UNIVERSITAS NEGERI MALANG;13731014;PENDIDIKAN TEKNIK ELEKTRO;Sarjana;42;124;Tidak Ada
15;1373;UNIVERSITAS NEGERI MALANG;13731015;TEKNIK SIPIL;Sarjana;44;561;Tidak Ada
16;1373;UNIVERSITAS NEGERI MALANG;13731016;PENDIDIKAN ILMU PENGETAHUAN ALAM;Sarjana;75;378;Tidak Ada
17;1373;UNIVERSITAS NEGERI MALANG;13731017;KESEHATAN MASYARAKAT;Sarjana;110;1430;Tidak Ada
18;1373;UNIVERSITAS NEGERI MALANG;13731018;TEKNIK MESIN;Sarjana;35;462;Tidak Ada
19;1373;UNIVERSITAS NEGERI MALANG;13731019;TEKNIK ELEKTRO;Sarjana;38;381;Tidak Ada
20;1373;UNIVERSITAS NEGERI MALANG;13731020;TEKNIK INFORMATIKA;Sarjana;32;983;Tidak Ada
21;1373;UNIVERSITAS NEGERI MALANG;13731021;TEKNIK INDUSTRI;Sarjana;35;700;Tidak Ada
22;1373;UNIVERSITAS NEGERI MALANG;13731022;BIOTEKNOLOGI;Sarjana;24;334;Tidak Ada
23;1373;UNIVERSITAS NEGERI MALANG;13731028;BIMBINGAN DAN KONSELING;Sarjana;60;662;Tidak Ada
24;1373;UNIVERSITAS NEGERI MALANG;13731029;PENDIDIKAN JASMANI, KESEHATAN, DAN REKREASI;Sarjana;79;505;Olahraga
25;1373;UNIVERSITAS NEGERI MALANG;13731030;TEKNOLOGI PENDIDIKAN;Sarjana;62;287;Tidak Ada
26;1373;UNIVERSITAS NEGERI MALANG;13731031;PENDIDIKAN NONFORMAL;Sarjana;76;129;Tidak Ada
27;1373;UNIVERSITAS NEGERI MALANG;13731032;MANAJEMEN PENDIDIKAN;Sarjana;59;348;Tidak Ada
28;1373;UNIVERSITAS NEGERI MALANG;13731033;PENDIDIKAN GURU SEKOLAH DASAR;Sarjana;118;1490;Tidak Ada
29;1373;UNIVERSITAS NEGERI MALANG;13731034;PENDIDIKAN GURU PEND. ANAK USIA DINI;Sarjana;65;224;Tidak Ada
30;1373;UNIVERSITAS NEGERI MALANG;13731035;PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN;Sarjana;66;428;Tidak Ada
31;1373;UNIVERSITAS NEGERI MALANG;13731036;PEND. BAHASA, SASTRA INDONESIA & DAERAH;Sarjana;55;569;Tidak Ada
32;1373;UNIVERSITAS NEGERI MALANG;13731037;PENDIDIKAN BAHASA INGGRIS;Sarjana;46;545;Tidak Ada
33;1373;UNIVERSITAS NEGERI MALANG;13731038;PENDIDIKAN BAHASA ARAB;Sarjana;72;331;Tidak Ada
34;1373;UNIVERSITAS NEGERI MALANG;13731039;PENDIDIKAN SENI RUPA;Sarjana;55;222;Seni Rupa, Desain, dan Kriya
35;1373;UNIVERSITAS NEGERI MALANG;13731040;PENDIDIKAN BAHASA JERMAN;Sarjana;42;124;Tidak Ada
36;1373;UNIVERSITAS NEGERI MALANG;13731041;PENDIDIKAN SENI PERTUNJUKAN;Sarjana;58;151;Sendratasik
37;1373;UNIVERSITAS NEGERI MALANG;13731042;PENDIDIKAN SEJARAH;Sarjana;72;300;Tidak Ada
38;1373;UNIVERSITAS NEGERI MALANG;13731043;PENDIDIKAN EKONOMI;Sarjana;45;358;Tidak Ada
39;1373;UNIVERSITAS NEGERI MALANG;13731044;PENDIDIKAN BISNIS;Sarjana;42;179;Tidak Ada
40;1373;UNIVERSITAS NEGERI MALANG;13731045;PENDIDIKAN ADMINISTRASI PERKANTORAN;Sarjana;49;459;Tidak Ada
41;1373;UNIVERSITAS NEGERI MALANG;13731046;PENDIDIKAN AKUNTANSI;Sarjana;41;248;Tidak Ada
42;1373;UNIVERSITAS NEGERI MALANG;13731047;PENDIDIKAN TATA BOGA;Sarjana;34;352;Tidak Ada
43;1373;UNIVERSITAS NEGERI MALANG;13731048;PENDIDIKAN TATA BUSANA;Sarjana;38;333;Tidak Ada
44;1373;UNIVERSITAS NEGERI MALANG;13731049;PSIKOLOGI;Sarjana;100;1426;Tidak Ada
45;1373;UNIVERSITAS NEGERI MALANG;13731050;BAHASA DAN SASTRA INDONESIA;Sarjana;45;364;Tidak Ada
46;1373;UNIVERSITAS NEGERI MALANG;13731051;BAHASA DAN SASTRA INGGRIS;Sarjana;40;500;Tidak Ada
47;1373;UNIVERSITAS NEGERI MALANG;13731052;SEJARAH;Sarjana;35;152;Tidak Ada
48;1373;UNIVERSITAS NEGERI MALANG;13731053;DESAIN KOMUNIKASI VISUAL;Sarjana;52;597;Seni Rupa, Desain, dan Kriya
49;1373;UNIVERSITAS NEGERI MALANG;13731054;AKUNTANSI;Sarjana;68;1148;Tidak Ada
50;1373;UNIVERSITAS NEGERI MALANG;13731055;EKONOMI DAN STUDI PEMBANGUNAN;Sarjana;52;514;Tidak Ada
51;1373;UNIVERSITAS NEGERI MALANG;13731056;MANAJEMEN;Sarjana;81;1677;Tidak Ada
52;1373;UNIVERSITAS NEGERI MALANG;13731057;PENDIDIKAN KHUSUS;Sarjana;55;183;Tidak Ada
53;1373;UNIVERSITAS NEGERI MALANG;13731058;PENDIDIKAN GEOGRAFI;Sarjana;68;314;Tidak Ada
54;1373;UNIVERSITAS NEGERI MALANG;13731059;PENDIDIKAN BAHASA MANDARIN;Sarjana;36;126;Tidak Ada
55;1373;UNIVERSITAS NEGERI MALANG;13731060;PENDIDIKAN ILMU PENGETAHUAN SOSIAL;Sarjana;45;286;Tidak Ada
56;1373;UNIVERSITAS NEGERI MALANG;13731061;PENDIDIKAN KEPELATIHAN OLAHRAGA;Sarjana;56;333;Olahraga
57;1373;UNIVERSITAS NEGERI MALANG;13731062;GEOGRAFI;Sarjana;49;327;Tidak Ada
58;1373;UNIVERSITAS NEGERI MALANG;13731063;PENDIDIKAN SOSIOLOGI;Sarjana;56;446;Tidak Ada
59;1373;UNIVERSITAS NEGERI MALANG;13731064;ILMU PERPUSTAKAAN;Sarjana;47;259;Tidak Ada
60;1373;UNIVERSITAS NEGERI MALANG;13731083;GIZI;Sarjana;26;752;Tidak Ada
61;1373;UNIVERSITAS NEGERI MALANG;13731084;ILMU KOMUNIKASI;Sarjana;48;1125;Tidak Ada
62;1373;UNIVERSITAS NEGERI MALANG;13731085;KEDOKTERAN;Sarjana;11;415;Tidak Ada
63;1373;UNIVERSITAS NEGERI MALANG;13731086;KEPERAWATAN;Sarjana;11;797;Tidak Ada
64;1373;UNIVERSITAS NEGERI MALANG;13731087;KEBIDANAN;Sarjana;11;300;Tidak Ada
65;1373;UNIVERSITAS NEGERI MALANG;13731088;HUKUM;Sarjana;47;549;Tidak Ada
66;1373;UNIVERSITAS NEGERI MALANG;13731089;PARIWISATA;Sarjana;38;499;Tidak Ada
67;1373;UNIVERSITAS NEGERI MALANG;13731090;ARSITEKTUR;Sarjana;25;232;Tidak Ada
68;1373;UNIVERSITAS NEGERI MALANG;13731091;TEKNIK LINGKUNGAN;Sarjana;23;203;Tidak Ada
69;1373;UNIVERSITAS NEGERI MALANG;13731092;SAINS AKTUARIA;Sarjana;42;111;Tidak Ada
70;1373;UNIVERSITAS NEGERI MALANG;13732023;TEKNOLOGI REKAYASA MANUFAKTUR;Sarjana Terapan;31;114;Tidak Ada
71;1373;UNIVERSITAS NEGERI MALANG;13732024;TEKNOLOGI REKAYASA OTOMOTIF;Sarjana Terapan;32;124;Tidak Ada
72;1373;UNIVERSITAS NEGERI MALANG;13732025;TEKNOLOGI REKAYASA DAN PEMELIHARAAN BANGUNAN SIPIL;Sarjana Terapan;35;155;Tidak Ada
73;1373;UNIVERSITAS NEGERI MALANG;13732026;TEKNOLOGI REKAYASA PEMBANGKIT ENERGI;Sarjana Terapan;35;82;Tidak Ada
74;1373;UNIVERSITAS NEGERI MALANG;13732027;TEKNOLOGI REKAYASA SISTEM ELEKTRONIKA;Sarjana Terapan;31;119;Tidak Ada
75;1373;UNIVERSITAS NEGERI MALANG;13732065;PERPUSTAKAAN DIGITAL;Sarjana Terapan;34;105;Tidak Ada
76;1373;UNIVERSITAS NEGERI MALANG;13732066;ANIMASI;Sarjana Terapan;44;162;Seni Rupa, Desain, dan Kriya
77;1373;UNIVERSITAS NEGERI MALANG;13732067;MANAJEMEN PEMASARAN;Sarjana Terapan;41;418;Tidak Ada
78;1373;UNIVERSITAS NEGERI MALANG;13732068;AKUNTANSI;Sarjana Terapan;41;406;Tidak Ada
79;1373;UNIVERSITAS NEGERI MALANG;13732069;TATA BOGA;Sarjana Terapan;38;395;Tidak Ada
80;1373;UNIVERSITAS NEGERI MALANG;13732070;DESAIN MODE;Sarjana Terapan;40;97;Seni Rupa, Desain, dan Kriya
1;1381;UNIVERSITAS AIRLANGGA;13811001;KEDOKTERAN;Sarjana;60;1659;Tidak Ada
2;1381;UNIVERSITAS AIRLANGGA;13811002;KEDOKTERAN GIGI;Sarjana;50;802;Tidak Ada
3;1381;UNIVERSITAS AIRLANGGA;13811003;FARMASI;Sarjana;56;1391;Tidak Ada
4;1381;UNIVERSITAS AIRLANGGA;13811004;KEDOKTERAN HEWAN;Sarjana;48;383;Tidak Ada
5;1381;UNIVERSITAS AIRLANGGA;13811005;MATEMATIKA;Sarjana;30;214;Tidak Ada
6;1381;UNIVERSITAS AIRLANGGA;13811006;BIOLOGI;Sarjana;27;226;Tidak Ada
7;1381;UNIVERSITAS AIRLANGGA;13811007;FISIKA;Sarjana;32;121;Tidak Ada
8;1381;UNIVERSITAS AIRLANGGA;13811008;KIMIA;Sarjana;27;256;Tidak Ada
9;1381;UNIVERSITAS AIRLANGGA;13811009;KESEHATAN MASYARAKAT;Sarjana;72;923;Tidak Ada
10;1381;UNIVERSITAS AIRLANGGA;13811010;KEPERAWATAN;Sarjana;72;1022;Tidak Ada
11;1381;UNIVERSITAS AIRLANGGA;13811011;AKUAKULTUR;Sarjana;64;180;Tidak Ada
12;1381;UNIVERSITAS AIRLANGGA;13811012;KEBIDANAN;Sarjana;20;407;Tidak Ada
13;1381;UNIVERSITAS AIRLANGGA;13811013;TEKNIK BIOMEDIS;Sarjana;18;496;Tidak Ada
14;1381;UNIVERSITAS AIRLANGGA;13811014;TEKNIK LINGKUNGAN;Sarjana;22;399;Tidak Ada
15;1381;UNIVERSITAS AIRLANGGA;13811015;SISTEM INFORMASI;Sarjana;24;452;Tidak Ada
16;1381;UNIVERSITAS AIRLANGGA;13811016;STATISTIKA;Sarjana;24;329;Tidak Ada
17;1381;UNIVERSITAS AIRLANGGA;13811017;GIZI;Sarjana;32;688;Tidak Ada
18;1381;UNIVERSITAS AIRLANGGA;13811018;KEDOKTERAN HEWAN (FIKKIA BANYUWANGI);Sarjana;30;203;Tidak Ada
19;1381;UNIVERSITAS AIRLANGGA;13811019;KESEHATAN MASYARAKAT (FIKKIA BANYUWANGI);Sarjana;40;263;Tidak Ada
20;1381;UNIVERSITAS AIRLANGGA;13811020;AKUAKULTUR (FIKKIA BANYUWANGI);Sarjana;30;71;Tidak Ada
21;1381;UNIVERSITAS AIRLANGGA;13811021;TEKNOLOGI HASIL PERIKANAN;Sarjana;56;179;Tidak Ada
22;1381;UNIVERSITAS AIRLANGGA;13811022;TEKNIK INDUSTRI;Sarjana;36;424;Tidak Ada
23;1381;UNIVERSITAS AIRLANGGA;13811023;TEKNIK ELEKTRO;Sarjana;30;241;Tidak Ada
24;1381;UNIVERSITAS AIRLANGGA;13811024;REKAYASA NANOTEKNOLOGI;Sarjana;40;168;Tidak Ada
25;1381;UNIVERSITAS AIRLANGGA;13811025;TEKNOLOGI SAINS DATA;Sarjana;36;288;Tidak Ada
26;1381;UNIVERSITAS AIRLANGGA;13811026;TEKNIK ROBOTIKA DAN KECERDASAN BUATAN;Sarjana;20;298;Tidak Ada
27;1381;UNIVERSITAS AIRLANGGA;13811027;ILMU HUKUM;Sarjana;77;1089;Tidak Ada
28;1381;UNIVERSITAS AIRLANGGA;13811028;ADMINISTRASI PUBLIK;Sarjana;28;432;Tidak Ada
29;1381;UNIVERSITAS AIRLANGGA;13811029;PSIKOLOGI;Sarjana;54;1066;Tidak Ada
30;1381;UNIVERSITAS AIRLANGGA;13811030;SOSIOLOGI;Sarjana;39;259;Tidak Ada
31;1381;UNIVERSITAS AIRLANGGA;13811031;ILMU POLITIK;Sarjana;33;278;Tidak Ada
32;1381;UNIVERSITAS AIRLANGGA;13811032;ILMU HUBUNGAN INTERNASIONAL;Sarjana;30;492;Tidak Ada
33;1381;UNIVERSITAS AIRLANGGA;13811033;ANTROPOLOGI;Sarjana;30;225;Tidak Ada
34;1381;UNIVERSITAS AIRLANGGA;13811034;ILMU EKONOMI;Sarjana;66;533;Tidak Ada
35;1381;UNIVERSITAS AIRLANGGA;13811035;MANAJEMEN;Sarjana;56;1001;Tidak Ada
36;1381;UNIVERSITAS AIRLANGGA;13811036;AKUNTANSI;Sarjana;53;1043;Tidak Ada
37;1381;UNIVERSITAS AIRLANGGA;13811037;ILMU KOMUNIKASI;Sarjana;30;674;Tidak Ada
38;1381;UNIVERSITAS AIRLANGGA;13811038;ILMU SEJARAH;Sarjana;32;111;Tidak Ada
39;1381;UNIVERSITAS AIRLANGGA;13811039;ILMU INFORMASI DAN PERPUSTAKAAN;Sarjana;52;253;Tidak Ada
40;1381;UNIVERSITAS AIRLANGGA;13811040;BAHASA DAN SASTRA INGGRIS;Sarjana;75;562;Tidak Ada
41;1381;UNIVERSITAS AIRLANGGA;13811041;BAHASA DAN SASTRA INDONESIA;Sarjana;40;199;Tidak Ada
42;1381;UNIVERSITAS AIRLANGGA;13811042;BAHASA DAN SASTRA JEPANG;Sarjana;30;236;Tidak Ada
43;1381;UNIVERSITAS AIRLANGGA;13811043;EKONOMI ISLAM;Sarjana;60;339;Tidak Ada
44;1381;UNIVERSITAS AIRLANGGA;13811068;KEDOKTERAN (FIKKIA BANYUWANGI);Sarjana;10;141;Tidak Ada
45;1381;UNIVERSITAS AIRLANGGA;13812046;KESELAMATAN DAN KESEHATAN KERJA;Sarjana Terapan;40;903;Tidak Ada
46;1381;UNIVERSITAS AIRLANGGA;13812049;MANAJEMEN PERHOTELAN;Sarjana Terapan;27;295;Tidak Ada
47;1381;UNIVERSITAS AIRLANGGA;13812050;DESTINASI PARIWISATA;Sarjana Terapan;27;290;Tidak Ada
48;1381;UNIVERSITAS AIRLANGGA;13812051;TEKNOLOGI LABORATORIUM MEDIK;Sarjana Terapan;30;976;Tidak Ada
49;1381;UNIVERSITAS AIRLANGGA;13812054;PERBANKAN DAN KEUANGAN;Sarjana Terapan;45;393;Tidak Ada
50;1381;UNIVERSITAS AIRLANGGA;13812055;TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL;Sarjana Terapan;32;106;Tidak Ada
51;1381;UNIVERSITAS AIRLANGGA;13812056;MANAJEMEN PERKANTORAN DIGITAL;Sarjana Terapan;48;371;Tidak Ada
52;1381;UNIVERSITAS AIRLANGGA;13812061;PENGOBAT TRADISIONAL;Sarjana Terapan;20;64;Tidak Ada
53;1381;UNIVERSITAS AIRLANGGA;13812062;FISIOTERAPI;Sarjana Terapan;36;536;Tidak Ada
54;1381;UNIVERSITAS AIRLANGGA;13812063;TEKNOLOGI RADIOLOGI PENCITRAAN;Sarjana Terapan;40;873;Tidak Ada
55;1381;UNIVERSITAS AIRLANGGA;13812064;TEKNIK INFORMATIKA;Sarjana Terapan;36;312;Tidak Ada
56;1381;UNIVERSITAS AIRLANGGA;13812065;TEKNOLOGI KESEHATAN GIGI;Sarjana Terapan;28;108;Tidak Ada
57;1381;UNIVERSITAS AIRLANGGA;13812066;TEKNOLOGI VETERINER;Sarjana Terapan;24;67;Tidak Ada
58;1381;UNIVERSITAS AIRLANGGA;13812067;KEARSIPAN DAN INFORMASI DIGITAL;Sarjana Terapan;29;170;Tidak Ada
59;1381;UNIVERSITAS AIRLANGGA;13812069;AKUNTANSI BISNIS DIGITAL;Sarjana Terapan;27;;Tidak Ada
60;1381;UNIVERSITAS AIRLANGGA;13813045;BAHASA INGGRIS;Diploma Tiga;30;98;Tidak Ada
61;1381;UNIVERSITAS AIRLANGGA;13813047;PERPAJAKAN;Diploma Tiga;60;268;Tidak Ada
62;1381;UNIVERSITAS AIRLANGGA;13813059;KEPERAWATAN;Diploma Tiga;60;470;Tidak Ada
1;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821001;FISIKA;Sarjana;77;212;Tidak Ada
2;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821002;MATEMATIKA;Sarjana;80;313;Tidak Ada
3;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821003;STATISTIKA;Sarjana;40;393;Tidak Ada
4;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821004;KIMIA;Sarjana;60;308;Tidak Ada
5;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821005;BIOLOGI;Sarjana;36;179;Tidak Ada
6;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821006;TEKNIK MESIN;Sarjana;40;650;Tidak Ada
7;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821007;TEKNIK ELEKTRO;Sarjana;48;692;Tidak Ada
8;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821008;TEKNIK KIMIA;Sarjana;40;601;Tidak Ada
9;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821009;TEKNIK FISIKA;Sarjana;40;302;Tidak Ada
10;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821010;TEKNIK INDUSTRI;Sarjana;40;846;Tidak Ada
11;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821011;TEKNIK MATERIAL;Sarjana;40;455;Tidak Ada
12;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821012;TEKNIK SIPIL;Sarjana;39;715;Tidak Ada
13;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821013;ARSITEKTUR;Sarjana;24;388;Tidak Ada
14;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821014;TEKNIK LINGKUNGAN;Sarjana;26;409;Tidak Ada
15;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821015;TEKNIK GEOMATIKA;Sarjana;26;292;Tidak Ada
16;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821016;PERENCANAAN WILAYAH DAN KOTA;Sarjana;34;312;Tidak Ada
17;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821017;TEKNIK PERKAPALAN;Sarjana;24;293;Tidak Ada
18;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821018;TEKNIK KELAUTAN;Sarjana;24;243;Tidak Ada
19;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821019;TEKNIK SISTEM PERKAPALAN;Sarjana;28;240;Tidak Ada
20;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821020;TEKNIK INFORMATIKA;Sarjana;60;1431;Tidak Ada
21;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821021;SISTEM INFORMASI;Sarjana;42;733;Tidak Ada
22;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821022;DESAIN PRODUK INDUSTRI;Sarjana;30;221;Seni Rupa, Desain, dan Kriya
23;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821023;TEKNIK TRANSPORTASI LAUT;Sarjana;16;141;Tidak Ada
24;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821024;TEK. SIST PERKAPALAN (GLR GANDA ITS-JERMAN);Sarjana;12;92;Tidak Ada
25;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821025;TEKNIK KOMPUTER;Sarjana;24;372;Tidak Ada
26;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821027;TEKNIK GEOFISIKA;Sarjana;20;284;Tidak Ada
27;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821028;DESAIN INTERIOR;Sarjana;24;187;Seni Rupa, Desain, dan Kriya
28;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821029;TEKNIK BIOMEDIK;Sarjana;24;317;Tidak Ada
29;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821030;SAINS AKTUARIA;Sarjana;24;269;Tidak Ada
30;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821031;TEKNOLOGI INFORMASI;Sarjana;34;395;Tidak Ada
31;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821032;DESAIN KOMUNIKASI VISUAL;Sarjana;32;438;Seni Rupa, Desain, dan Kriya
32;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821041;TEKNIK LEPAS PANTAI;Sarjana;16;289;Tidak Ada
33;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821042;TEKNIK PANGAN;Sarjana;16;259;Tidak Ada
34;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821043;MANAJEMEN BISNIS;Sarjana;24;445;Tidak Ada
35;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821044;STUDI PEMBANGUNAN;Sarjana;27;162;Tidak Ada
36;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821045;TEKNIK TELEKOMUNIKASI;Sarjana;16;159;Tidak Ada
37;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821046;TEKNOLOGI KEDOKTERAN;Sarjana;24;259;Tidak Ada
38;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821047;SAINS ANALITIK DAN INSTRUMENTASI KIMIA;Sarjana;18;151;Tidak Ada
39;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821048;KEDOKTERAN;Sarjana;10;384;Tidak Ada
40;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821049;SAINS DATA;Sarjana;10;188;Tidak Ada
41;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821050;INOVASI DIGITAL;Sarjana;10;100;Tidak Ada
42;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821051;REKAYASA KECERDASAN ARTIFISIAL;Sarjana;13;303;Tidak Ada
43;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821052;REKAYASA PERANGKAT LUNAK;Sarjana;13;187;Tidak Ada
44;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821053;BISNIS DIGITAL;Sarjana;12;315;Tidak Ada
45;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821054;REKAYASA KESELAMATAN PROSES;Sarjana;10;112;Tidak Ada
46;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821056;SAINS KOMUNIKASI;Sarjana;9;91;Tidak Ada
47;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821057;BIOTEKNOLOGI;Sarjana;12;152;Tidak Ada
48;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13821058;TEKNIK PERTAMBANGAN;Sarjana;10;;Tidak Ada
49;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13822033;TEKNIK SIPIL;Sarjana Terapan;27;327;Tidak Ada
50;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13822034;TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN AIR;Sarjana Terapan;27;117;Tidak Ada
51;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13822035;TEKNOLOGI REKAYASA MANUFAKTUR;Sarjana Terapan;27;174;Tidak Ada
52;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13822036;TEKNOLOGI REKAYASA KONVERSI ENERGI;Sarjana Terapan;27;206;Tidak Ada
53;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13822037;TEKNOLOGI REKAYASA OTOMASI;Sarjana Terapan;35;213;Tidak Ada
54;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13822038;TEKNOLOGI REKAYASA KIMIA INDUSTRI;Sarjana Terapan;35;249;Tidak Ada
55;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13822039;TEKNOLOGI REKAYASA INSTRUMENTASI;Sarjana Terapan;35;208;Tidak Ada
56;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13822040;STATISTIKA BISNIS;Sarjana Terapan;35;226;Tidak Ada
57;1382;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;13822055;ANALITIKA LOGISTIK TERAPAN;Sarjana Terapan;11;29;Tidak Ada
1;1383;UNIVERSITAS NEGERI SURABAYA;13831001;PENDIDIKAN MATEMATIKA;Sarjana;74;484;Tidak Ada
2;1383;UNIVERSITAS NEGERI SURABAYA;13831002;PENDIDIKAN FISIKA;Sarjana;55;181;Tidak Ada
3;1383;UNIVERSITAS NEGERI SURABAYA;13831003;PENDIDIKAN KIMIA;Sarjana;50;259;Tidak Ada
4;1383;UNIVERSITAS NEGERI SURABAYA;13831004;PENDIDIKAN BIOLOGI;Sarjana;75;468;Tidak Ada
5;1383;UNIVERSITAS NEGERI SURABAYA;13831005;MATEMATIKA;Sarjana;70;278;Tidak Ada
6;1383;UNIVERSITAS NEGERI SURABAYA;13831006;FISIKA;Sarjana;40;132;Tidak Ada
7;1383;UNIVERSITAS NEGERI SURABAYA;13831007;KIMIA;Sarjana;50;328;Tidak Ada
8;1383;UNIVERSITAS NEGERI SURABAYA;13831008;BIOLOGI;Sarjana;63;352;Tidak Ada
9;1383;UNIVERSITAS NEGERI SURABAYA;13831009;PENDIDIKAN ILMU PENGETAHUAN ALAM;Sarjana;65;360;Tidak Ada
10;1383;UNIVERSITAS NEGERI SURABAYA;13831010;PENDIDIKAN TEKNIK ELEKTRO;Sarjana;30;112;Tidak Ada
11;1383;UNIVERSITAS NEGERI SURABAYA;13831011;PENDIDIKAN TEKNIK MESIN;Sarjana;35;135;Tidak Ada
12;1383;UNIVERSITAS NEGERI SURABAYA;13831012;PENDIDIKAN TEKNIK BANGUNAN;Sarjana;40;101;Tidak Ada
13;1383;UNIVERSITAS NEGERI SURABAYA;13831013;ILMU KEOLAHRAGAAN;Sarjana;80;273;Olahraga
14;1383;UNIVERSITAS NEGERI SURABAYA;13831014;TEKNIK SIPIL;Sarjana;90;756;Tidak Ada
15;1383;UNIVERSITAS NEGERI SURABAYA;13831015;PENDIDIKAN TEKNOLOGI INFORMASI;Sarjana;60;265;Tidak Ada
16;1383;UNIVERSITAS NEGERI SURABAYA;13831016;TEKNIK ELEKTRO;Sarjana;70;560;Tidak Ada
17;1383;UNIVERSITAS NEGERI SURABAYA;13831017;TEKNIK MESIN;Sarjana;70;689;Tidak Ada
18;1383;UNIVERSITAS NEGERI SURABAYA;13831018;SISTEM INFORMASI;Sarjana;80;791;Tidak Ada
19;1383;UNIVERSITAS NEGERI SURABAYA;13831019;TEKNIK INFORMATIKA;Sarjana;55;928;Tidak Ada
20;1383;UNIVERSITAS NEGERI SURABAYA;13831020;GIZI;Sarjana;40;1022;Tidak Ada
21;1383;UNIVERSITAS NEGERI SURABAYA;13831027;BIMBINGAN DAN KONSELING;Sarjana;90;756;Tidak Ada
22;1383;UNIVERSITAS NEGERI SURABAYA;13831028;TEKNOLOGI PENDIDIKAN;Sarjana;80;257;Tidak Ada
